material_id,formula_pretty,chemsys_query,host_id,mix_site,label,is_stable,energy_above_hull,classical_t,wtf,sigma_A,sigma_B,delta_q,r_A_eff,r_B_eff,q_A_eff,q_B_eff,A_elements,A_amounts,B_elements,B_amounts,normalized_composition
mp-1520338,NaCeNb2O6,Ce-Na-Nb-O,Ce-Na-Nb-O,A,0,False,0.130006976272733,0.9497414610054608,0.9584069852847076,0.0249999999999999,0.0,1.0,1.365,0.64,2.0,5.0,"[""Ce"", ""Na""]","[0.5, 0.5]","[""Nb""]",[1.0],"{""Na"": 0.5, ""Ce"": 0.5, ""Nb"": 1.0, ""O"": 3.0}"
mp-1218910,Sr2CeMn3O9,Ce-Mn-O-Sr,Ce-Mn-O-Sr,A,1,False,0.029123934027776,1.0405094603988574,1.028296908046758,0.0471404520791031,0.0,0.333333333333333,1.4066666666666667,0.53,2.333333333333333,4.0,"[""Ce"", ""Sr""]","[0.3333333333333333, 0.6666666666666666]","[""Mn""]",[1.0],"{""Sr"": 0.6666666666666666, ""Ce"": 0.3333333333333333, ""Mn"": 1.0, ""O"": 3.0}"
mp-1218514,Sr3CeMn4O12,Ce-Mn-O-Sr,Ce-Mn-O-Sr,A,1,False,0.036634292895837,1.0405094603988574,1.0313500461347829,0.0433012701892218,0.0,0.25,1.415,0.53,2.25,4.0,"[""Ce"", ""Sr""]","[0.25, 0.75]","[""Mn""]",[1.0],"{""Sr"": 0.75, ""Ce"": 0.25, ""Mn"": 1.0, ""O"": 3.0}"
mp-1218672,Sr4CeMn5O15,Ce-Mn-O-Sr,Ce-Mn-O-Sr,A,1,False,0.03132051281665,1.0405094603988574,1.033181928987598,0.0399999999999999,0.0,0.2000000000000001,1.42,0.53,2.2,4.0,"[""Ce"", ""Sr""]","[0.2, 0.8]","[""Mn""]",[1.0],"{""Sr"": 0.8, ""Ce"": 0.2, ""Mn"": 1.0, ""O"": 3.0}"
mp-997591,CsNa7Ta8O24,Cs-Na-O-Ta,Cs-Na-O-Ta,A,1,False,0.048008734295461,0.9670725095639544,0.9883030440481094,0.1620522678027061,0.0,0.0,1.45125,0.64,1.0,5.0,"[""Cs"", ""Na""]","[0.125, 0.875]","[""Ta""]",[1.0],"{""Cs"": 0.125, ""Na"": 0.875, ""Ta"": 1.0, ""O"": 3.0}"
mp-1520574,KLaHf2O6,Hf-K-La-O,Hf-K-La-O,A,0,False,0.085618662375001,1.01876995962422,0.9718529220099468,0.1399999999999999,0.0,0.0,1.5,0.71,2.0,4.0,"[""K"", ""La""]","[0.5, 0.5]","[""Hf""]",[1.0],"{""K"": 0.5, ""La"": 0.5, ""Hf"": 1.0, ""O"": 3.0}"
mp-1518664,KLaNb2O6,K-La-Nb-O,K-La-Nb-O,A,0,False,0.060076453611117,1.0537277523564237,1.005200816392641,0.1399999999999999,0.0,1.0,1.5,0.64,2.0,5.0,"[""K"", ""La""]","[0.5, 0.5]","[""Nb""]",[1.0],"{""K"": 0.5, ""La"": 0.5, ""Nb"": 1.0, ""O"": 3.0}"
mp-1518996,KLa(SnO3)2,K-La-O-Sn,K-La-O-Sn,A,0,False,0.154020637499997,1.02851895445316,0.9811529499717644,0.1399999999999999,0.0,0.0,1.5,0.69,2.0,4.0,"[""K"", ""La""]","[0.5, 0.5]","[""Sn""]",[1.0],"{""K"": 0.5, ""La"": 0.5, ""Sn"": 1.0, ""O"": 3.0}"
mp-1521888,KLaZr2O6,K-La-O-Zr,K-La-O-Zr,A,0,False,0.131058805374992,1.0139644409467472,0.9672687101136732,0.1399999999999999,0.0,0.0,1.5,0.72,2.0,4.0,"[""K"", ""La""]","[0.5, 0.5]","[""Zr""]",[1.0],"{""K"": 0.5, ""La"": 0.5, ""Zr"": 1.0, ""O"": 3.0}"
mp-1076335,K5Na3Nb8O24,K-Na-Nb-O,K-Na-Nb-O,A,1,False,0.025243995999996,1.0537277523564237,1.0212320363092475,0.1210307295689817,0.0,0.0,1.54625,0.64,1.0,5.0,"[""K"", ""Na""]","[0.625, 0.375]","[""Nb""]",[1.0],"{""K"": 0.625, ""Na"": 0.375, ""Nb"": 1.0, ""O"": 3.0}"
mp-1076510,K5Na3Ta8O24,K-Na-O-Ta,K-Na-O-Ta,A,1,False,0.006358155312494,1.0537277523564237,1.0212320363092475,0.1210307295689817,0.0,0.0,1.54625,0.64,1.0,5.0,"[""K"", ""Na""]","[0.625, 0.375]","[""Ta""]",[1.0],"{""K"": 0.625, ""Na"": 0.375, ""Ta"": 1.0, ""O"": 3.0}"
mp-1099664,KNa7V8O24,K-Na-O-V,K-Na-O-V,A,0,False,0.156920974375013,1.0169216079950862,1.0283118589806943,0.0826797284707684,0.0,0.0,1.42125,0.54,1.0,5.0,"[""K"", ""Na""]","[0.125, 0.875]","[""V""]",[1.0],"{""K"": 0.125, ""Na"": 0.875, ""V"": 1.0, ""O"": 3.0}"
mp-1522310,KNdHf2O6,Hf-K-Nd-O,Hf-K-Nd-O,A,0,False,0.125756826374995,1.01876995962422,0.9617992710926024,0.1699999999999999,0.0,0.0,1.47,0.71,2.0,4.0,"[""K"", ""Nd""]","[0.5, 0.5]","[""Hf""]",[1.0],"{""K"": 0.5, ""Nd"": 0.5, ""Hf"": 1.0, ""O"": 3.0}"
mp-1518752,KNdNb2O6,K-Nb-Nd-O,K-Nb-Nd-O,A,0,False,0.11689349044445,1.0537277523564237,0.9948021872575448,0.1699999999999999,0.0,1.0,1.47,0.64,2.0,5.0,"[""K"", ""Nd""]","[0.5, 0.5]","[""Nb""]",[1.0],"{""K"": 0.5, ""Nd"": 0.5, ""Nb"": 1.0, ""O"": 3.0}"
mp-1519724,KNd(SnO3)2,K-Nd-O-Sn,K-Nd-O-Sn,A,0,False,0.200423243749996,1.02851895445316,0.9710030918686084,0.1699999999999999,0.0,0.0,1.47,0.69,2.0,4.0,"[""K"", ""Nd""]","[0.5, 0.5]","[""Sn""]",[1.0],"{""K"": 0.5, ""Nd"": 0.5, ""Sn"": 1.0, ""O"": 3.0}"
mp-1522387,KNdZr2O6,K-Nd-O-Zr,K-Nd-O-Zr,A,0,False,0.172054142031242,1.0139644409467472,0.9572624820780148,0.1699999999999999,0.0,0.0,1.47,0.72,2.0,4.0,"[""K"", ""Nd""]","[0.5, 0.5]","[""Zr""]",[1.0],"{""K"": 0.5, ""Nd"": 0.5, ""Zr"": 1.0, ""O"": 3.0}"
mp-1522216,KPrHf2O6,Hf-K-O-Pr,Hf-K-O-Pr,A,0,False,0.072741941374983,1.01876995962422,0.9651504880650508,0.1599999999999999,0.0,0.0,1.48,0.71,2.0,4.0,"[""K"", ""Pr""]","[0.5, 0.5]","[""Hf""]",[1.0],"{""K"": 0.5, ""Pr"": 0.5, ""Hf"": 1.0, ""O"": 3.0}"
mp-1517594,KPr(SnO3)2,K-O-Pr-Sn,K-O-Pr-Sn,A,0,False,0.178439432999996,1.02851895445316,0.9743863779029938,0.1599999999999999,0.0,0.0,1.48,0.69,2.0,4.0,"[""K"", ""Pr""]","[0.5, 0.5]","[""Sn""]",[1.0],"{""K"": 0.5, ""Pr"": 0.5, ""Sn"": 1.0, ""O"": 3.0}"
mp-1518622,KPrZr2O6,K-O-Pr-Zr,K-O-Pr-Zr,A,0,False,0.150028697124991,1.0139644409467472,0.9605978914232342,0.1599999999999999,0.0,0.0,1.48,0.72,2.0,4.0,"[""K"", ""Pr""]","[0.5, 0.5]","[""Zr""]",[1.0],"{""K"": 0.5, ""Pr"": 0.5, ""Zr"": 1.0, ""O"": 3.0}"
mp-1518369,NaLaHf2O6,Hf-La-Na-O,Hf-La-Na-O,A,0,False,0.054899784749993,0.9249358843956734,0.9299627098543456,0.0149999999999999,0.0,0.0,1.375,0.71,2.0,4.0,"[""La"", ""Na""]","[0.5, 0.5]","[""Hf""]",[1.0],"{""Na"": 0.5, ""La"": 0.5, ""Hf"": 1.0, ""O"": 3.0}"
mp-1220767,NaLa2Mn3O9,La-Mn-Na-O,La-Mn-Na-O,A,0,False,0.188095586012696,1.011199334753819,1.014863100459449,0.0141421356237308,0.0,0.3333333333333339,1.37,0.53,2.333333333333333,4.0,"[""La"", ""Na""]","[0.6666666666666666, 0.3333333333333333]","[""Mn""]",[1.0],"{""Na"": 0.3333333333333333, ""La"": 0.6666666666666666, ""Mn"": 1.0, ""O"": 3.0}"
mp-1520737,NaLaNb2O6,La-Na-Nb-O,La-Na-Nb-O,A,0,False,0.117448614500004,0.956673880428858,0.9618731949964064,0.0149999999999999,0.0,1.0,1.375,0.64,2.0,5.0,"[""La"", ""Na""]","[0.5, 0.5]","[""Nb""]",[1.0],"{""Na"": 0.5, ""La"": 0.5, ""Nb"": 1.0, ""O"": 3.0}"
mp-1521749,NaLa(SnO3)2,La-Na-O-Sn,La-Na-O-Sn,A,0,False,0.189070166124999,0.933786945490369,0.9388618745419472,0.0149999999999999,0.0,0.0,1.375,0.69,2.0,4.0,"[""La"", ""Na""]","[0.5, 0.5]","[""Sn""]",[1.0],"{""Na"": 0.5, ""La"": 0.5, ""Sn"": 1.0, ""O"": 3.0}"
mp-1220785,NaLaTi2O6,La-Na-O-Ti,La-Na-O-Ti,A,1,False,0.009634507475002,0.973373923229362,0.978663998899087,0.0149999999999999,0.0,0.0,1.375,0.605,2.0,4.0,"[""La"", ""Na""]","[0.5, 0.5]","[""Ti""]",[1.0],"{""Na"": 0.5, ""La"": 0.5, ""Ti"": 1.0, ""O"": 3.0}"
mp-1518296,NaLaZr2O6,La-Na-O-Zr,La-Na-O-Zr,A,0,False,0.174537715500001,0.9205729792805992,0.9255760932984288,0.0149999999999999,0.0,0.0,1.375,0.72,2.0,4.0,"[""La"", ""Na""]","[0.5, 0.5]","[""Zr""]",[1.0],"{""Na"": 0.5, ""La"": 0.5, ""Zr"": 1.0, ""O"": 3.0}"
mp-1223135,La3NdCr4O12,Cr-La-Nd-O,Cr-La-Nd-O,A,1,False,0.008264075749998,0.9685432834118468,0.9632794612193912,0.0259807621135331,0.0,0.0,1.345,0.615,3.0,3.0,"[""La"", ""Nd""]","[0.75, 0.25]","[""Cr""]",[1.0],"{""La"": 0.75, ""Nd"": 0.25, ""Cr"": 1.0, ""O"": 3.0}"
mp-1222944,LaNd3Cr4O12,Cr-La-Nd-O,Cr-La-Nd-O,A,1,False,0.002860317249999,0.9474879946420242,0.9527518168344796,0.0259807621135331,0.0,0.0,1.3150000000000002,0.615,3.0,3.0,"[""La"", ""Nd""]","[0.25, 0.75]","[""Cr""]",[1.0],"{""La"": 0.25, ""Nd"": 0.75, ""Cr"": 1.0, ""O"": 3.0}"
mp-1223331,La2Nd(GaO3)3,Ga-La-Nd-O,Ga-La-Nd-O,A,1,False,0.040787212698417,0.9661458990469658,0.9591448418074952,0.0282842712474619,0.0,0.0,1.34,0.62,3.0,3.0,"[""La"", ""Nd""]","[0.6666666666666666, 0.3333333333333333]","[""Ga""]",[1.0],"{""La"": 0.6666666666666666, ""Nd"": 0.3333333333333333, ""Ga"": 1.0, ""O"": 3.0}"
mp-1223104,La3Nd(GaO3)4,Ga-La-Nd-O,Ga-La-Nd-O,A,1,False,0.040065262684527,0.9661458990469658,0.9608951061173628,0.0259807621135331,0.0,0.0,1.345,0.62,3.0,3.0,"[""La"", ""Nd""]","[0.75, 0.25]","[""Ga""]",[1.0],"{""La"": 0.75, ""Nd"": 0.25, ""Ga"": 1.0, ""O"": 3.0}"
mp-1222894,LaNd3(GaO3)4,Ga-La-Nd-O,Ga-La-Nd-O,A,1,False,0.03837289525,0.9451427273285536,0.9503935202581564,0.0259807621135331,0.0,0.0,1.3150000000000002,0.62,3.0,3.0,"[""La"", ""Nd""]","[0.25, 0.75]","[""Ga""]",[1.0],"{""La"": 0.25, ""Nd"": 0.75, ""Ga"": 1.0, ""O"": 3.0}"
mp-1223156,La3NdMn4O12,La-Mn-Nd-O,La-Mn-Nd-O,A,0,False,0.128995884148809,1.011199334753819,1.0057036861953743,0.0259807621135331,0.0,1.0,1.345,0.53,3.0,4.0,"[""La"", ""Nd""]","[0.75, 0.25]","[""Mn""]",[1.0],"{""La"": 0.75, ""Nd"": 0.25, ""Mn"": 1.0, ""O"": 3.0}"
mp-1222928,LaNdMn2O6,La-Mn-Nd-O,La-Mn-Nd-O,A,0,False,0.094200722916651,1.011199334753819,1.0002080376369298,0.03,0.0,1.0,1.33,0.53,3.0,4.0,"[""La"", ""Nd""]","[0.5, 0.5]","[""Mn""]",[1.0],"{""La"": 0.5, ""Nd"": 0.5, ""Mn"": 1.0, ""O"": 3.0}"
mp-1222955,LaPrCr2O6,Cr-La-O-Pr,Cr-La-O-Pr,A,1,False,0.004357631999997,0.9685432834118468,0.961524853821906,0.02,0.0,0.0,1.34,0.615,3.0,3.0,"[""La"", ""Pr""]","[0.5, 0.5]","[""Cr""]",[1.0],"{""La"": 0.5, ""Pr"": 0.5, ""Cr"": 1.0, ""O"": 3.0}"
mp-1222864,LaPr3(GaO3)4,Ga-La-O-Pr,Ga-La-O-Pr,A,1,False,0.034189449075889,0.9521437845680242,0.9556443131877596,0.0173205080756887,0.0,0.0,1.33,0.62,3.0,3.0,"[""La"", ""Pr""]","[0.25, 0.75]","[""Ga""]",[1.0],"{""La"": 0.25, ""Pr"": 0.75, ""Ga"": 1.0, ""O"": 3.0}"
mp-1223133,La3PrMn4O12,La-Mn-O-Pr,La-Mn-O-Pr,A,0,False,0.132376964930061,1.011199334753819,1.0075355690481893,0.0173205080756887,0.0,1.0,1.35,0.53,3.0,4.0,"[""La"", ""Pr""]","[0.75, 0.25]","[""Mn""]",[1.0],"{""La"": 0.75, ""Pr"": 0.25, ""Mn"": 1.0, ""O"": 3.0}"
mp-1222923,LaPr3Mn4O12,La-Mn-O-Pr,La-Mn-O-Pr,A,0,False,0.052385892970827,0.9965442719313,1.0002080376369298,0.0173205080756887,0.0,1.0,1.33,0.53,3.0,4.0,"[""La"", ""Pr""]","[0.25, 0.75]","[""Mn""]",[1.0],"{""La"": 0.25, ""Pr"": 0.75, ""Mn"": 1.0, ""O"": 3.0}"
mp-1222975,LaPrMn2O6,La-Mn-O-Pr,La-Mn-O-Pr,A,0,False,0.09435686894165,1.011199334753819,1.0038718033425598,0.02,0.0,1.0,1.34,0.53,3.0,4.0,"[""La"", ""Pr""]","[0.5, 0.5]","[""Mn""]",[1.0],"{""La"": 0.5, ""Pr"": 0.5, ""Mn"": 1.0, ""O"": 3.0}"
mp-1219600,RbLa2Ti3O9,La-O-Rb-Ti,La-O-Rb-Ti,A,1,False,0.036018830166666,0.973373923229362,1.0156945285871606,0.1697056274847713,0.0,0.3333333333333339,1.48,0.605,2.333333333333333,4.0,"[""La"", ""Rb""]","[0.6666666666666666, 0.3333333333333333]","[""Ti""]",[1.0],"{""Rb"": 0.3333333333333333, ""La"": 0.6666666666666666, ""Ti"": 1.0, ""O"": 3.0}"
mp-1218265,SrLa3Cr4O12,Cr-La-O-Sr,Cr-La-O-Sr,A,1,False,0.031041453359383,0.9685432834118468,0.9755617130017876,0.0346410161513774,0.0,0.25,1.38,0.615,2.75,3.0,"[""La"", ""Sr""]","[0.75, 0.25]","[""Cr""]",[1.0],"{""Sr"": 0.25, ""La"": 0.75, ""Cr"": 1.0, ""O"": 3.0}"
mp-1647269,SrLa3Cr4O12,Cr-La-O-Sr,Cr-La-O-Sr,A,1,False,0.019052041859383,0.9685432834118468,0.9755617130017876,0.0346410161513774,0.0,0.25,1.38,0.615,2.75,3.0,"[""La"", ""Sr""]","[0.75, 0.25]","[""Cr""]",[1.0],"{""Sr"": 0.25, ""La"": 0.75, ""Cr"": 1.0, ""O"": 3.0}"
mp-1218283,SrLa4Cr5O15,Cr-La-O-Sr,Cr-La-O-Sr,A,0,False,0.076315475587508,0.9685432834118468,0.9741580270837996,0.0319999999999999,0.0,0.1999999999999993,1.376,0.615,2.8000000000000003,3.0,"[""La"", ""Sr""]","[0.8, 0.2]","[""Cr""]",[1.0],"{""Sr"": 0.2, ""La"": 0.8, ""Cr"": 1.0, ""O"": 3.0}"
mp-1650920,SrLa4Cr5O15,Cr-La-O-Sr,Cr-La-O-Sr,A,0,False,0.060939895987509,0.9685432834118468,0.9741580270837996,0.0319999999999999,0.0,0.1999999999999993,1.376,0.615,2.8000000000000003,3.0,"[""La"", ""Sr""]","[0.8, 0.2]","[""Cr""]",[1.0],"{""Sr"": 0.2, ""La"": 0.8, ""Cr"": 1.0, ""O"": 3.0}"
mp-1218808,Sr2La(FeO3)3,Fe-La-O-Sr,Fe-La-O-Sr,A,1,False,0.004330482000004,0.9819967034571124,0.9727760771335716,0.0377123616632824,0.0,0.666666666666667,1.413333333333333,0.645,2.333333333333333,3.0,"[""La"", ""Sr""]","[0.3333333333333333, 0.6666666666666666]","[""Fe""]",[1.0],"{""Sr"": 0.6666666666666666, ""La"": 0.3333333333333333, ""Fe"": 1.0, ""O"": 3.0}"
mp-1279034,SrLa(FeO3)2,Fe-La-O-Sr,Fe-La-O-Sr,A,1,False,0.007354449000001,0.9543348244864894,0.9681657639718008,0.0399999999999999,0.0,0.5,1.4,0.645,2.5,3.0,"[""La"", ""Sr""]","[0.5, 0.5]","[""Fe""]",[1.0],"{""Sr"": 0.5, ""La"": 0.5, ""Fe"": 1.0, ""O"": 3.0}"
mp-1218605,SrLa2(FeO3)3,Fe-La-O-Sr,Fe-La-O-Sr,A,1,False,0.012029344333337,0.9543348244864894,0.9635554508100304,0.0377123616632824,0.0,0.3333333333333339,1.3866666666666667,0.645,2.6666666666666665,3.0,"[""La"", ""Sr""]","[0.6666666666666666, 0.3333333333333333]","[""Fe""]",[1.0],"{""Sr"": 0.3333333333333333, ""La"": 0.6666666666666666, ""Fe"": 1.0, ""O"": 3.0}"
mp-1218430,Sr3LaMn4O12,La-Mn-O-Sr,La-Mn-O-Sr,A,0,False,0.061768277220821,1.0405094603988574,1.033181928987598,0.0346410161513774,0.0,0.25,1.4200000000000002,0.53,2.25,4.0,"[""La"", ""Sr""]","[0.25, 0.75]","[""Mn""]",[1.0],"{""Sr"": 0.75, ""La"": 0.25, ""Mn"": 1.0, ""O"": 3.0}"
mp-1218611,Sr4LaMn5O15,La-Mn-O-Sr,La-Mn-O-Sr,A,0,False,0.060579172276661,1.0405094603988574,1.0346474352698498,0.0319999999999999,0.0,0.2000000000000001,1.424,0.53,2.2,4.0,"[""La"", ""Sr""]","[0.2, 0.8]","[""Mn""]",[1.0],"{""Sr"": 0.8, ""La"": 0.2, ""Mn"": 1.0, ""O"": 3.0}"
mp-1650354,Sr4LaMn5O15,La-Mn-O-Sr,La-Mn-O-Sr,A,0,False,0.06614608187666,1.0405094603988574,1.0346474352698498,0.0319999999999999,0.0,0.2000000000000001,1.424,0.53,2.2,4.0,"[""La"", ""Sr""]","[0.2, 0.8]","[""Mn""]",[1.0],"{""Sr"": 0.8, ""La"": 0.2, ""Mn"": 1.0, ""O"": 3.0}"
mp-1650384,Sr4LaMn5O15,La-Mn-O-Sr,La-Mn-O-Sr,A,0,False,0.064276185076661,1.0405094603988574,1.0346474352698498,0.0319999999999999,0.0,0.2000000000000001,1.424,0.53,2.2,4.0,"[""La"", ""Sr""]","[0.2, 0.8]","[""Mn""]",[1.0],"{""Sr"": 0.8, ""La"": 0.2, ""Mn"": 1.0, ""O"": 3.0}"
mp-1208637,SrLa2Mn3O9,La-Mn-O-Sr,La-Mn-O-Sr,A,0,False,0.147735920666663,1.011199334753819,1.0209693766354986,0.0377123616632824,0.0,0.6666666666666661,1.3866666666666667,0.53,2.6666666666666665,4.0,"[""La"", ""Sr""]","[0.6666666666666666, 0.3333333333333333]","[""Mn""]",[1.0],"{""Sr"": 0.3333333333333333, ""La"": 0.6666666666666666, ""Mn"": 1.0, ""O"": 3.0}"
mp-1218317,SrLa2Mn3O9,La-Mn-O-Sr,La-Mn-O-Sr,A,0,False,0.124850684333329,1.011199334753819,1.0209693766354986,0.0377123616632824,0.0,0.6666666666666661,1.3866666666666667,0.53,2.6666666666666665,4.0,"[""La"", ""Sr""]","[0.6666666666666666, 0.3333333333333333]","[""Mn""]",[1.0],"{""Sr"": 0.3333333333333333, ""La"": 0.6666666666666666, ""Mn"": 1.0, ""O"": 3.0}"
mp-1302407,SrLa2Mn3O9,La-Mn-O-Sr,La-Mn-O-Sr,A,0,False,0.176694279333331,1.011199334753819,1.0209693766354986,0.0377123616632824,0.0,0.6666666666666661,1.3866666666666667,0.53,2.6666666666666665,4.0,"[""La"", ""Sr""]","[0.6666666666666666, 0.3333333333333333]","[""Mn""]",[1.0],"{""Sr"": 0.3333333333333333, ""La"": 0.6666666666666666, ""Mn"": 1.0, ""O"": 3.0}"
mp-1218242,SrLa3Mn4O12,La-Mn-O-Sr,La-Mn-O-Sr,A,0,False,0.16927426702499,1.011199334753819,1.0185268661650786,0.0346410161513774,0.0,0.75,1.38,0.53,2.75,4.0,"[""La"", ""Sr""]","[0.75, 0.25]","[""Mn""]",[1.0],"{""Sr"": 0.25, ""La"": 0.75, ""Mn"": 1.0, ""O"": 3.0}"
mp-1218257,SrLa3Mn4O12,La-Mn-O-Sr,La-Mn-O-Sr,A,0,False,0.142234317524989,1.011199334753819,1.0185268661650786,0.0346410161513774,0.0,0.75,1.38,0.53,2.75,4.0,"[""La"", ""Sr""]","[0.75, 0.25]","[""Mn""]",[1.0],"{""Sr"": 0.25, ""La"": 0.75, ""Mn"": 1.0, ""O"": 3.0}"
mp-1565572,SrLa3Mn4O12,La-Mn-O-Sr,La-Mn-O-Sr,A,0,False,0.180793493024991,1.011199334753819,1.0185268661650786,0.0346410161513774,0.0,0.75,1.38,0.53,2.75,4.0,"[""La"", ""Sr""]","[0.75, 0.25]","[""Mn""]",[1.0],"{""Sr"": 0.25, ""La"": 0.75, ""Mn"": 1.0, ""O"": 3.0}"
mp-705906,SrLa3Mn4O12,La-Mn-O-Sr,La-Mn-O-Sr,A,0,False,0.14304984652499,1.011199334753819,1.0185268661650786,0.0346410161513774,0.0,0.75,1.38,0.53,2.75,4.0,"[""La"", ""Sr""]","[0.75, 0.25]","[""Mn""]",[1.0],"{""Sr"": 0.25, ""La"": 0.75, ""Mn"": 1.0, ""O"": 3.0}"
mp-1218562,Sr4LaTi5O15,La-O-Sr-Ti,La-O-Sr-Ti,A,1,True,0.0,1.001587660134561,0.9959449127535211,0.0319999999999999,0.0,0.2000000000000001,1.424,0.605,2.2,4.0,"[""La"", ""Sr""]","[0.2, 0.8]","[""Ti""]",[1.0],"{""Sr"": 0.8, ""La"": 0.2, ""Ti"": 1.0, ""O"": 3.0}"
mp-695042,Sr9LaTi10O30,La-O-Sr-Ti,La-O-Sr-Ti,A,1,True,0.0,1.001587660134561,0.9987662864440412,0.0239999999999999,0.0,0.0999999999999996,1.432,0.605,2.1,4.0,"[""La"", ""Sr""]","[0.1, 0.9]","[""Ti""]",[1.0],"{""Sr"": 0.9, ""La"": 0.1, ""Ti"": 1.0, ""O"": 3.0}"
mp-1218904,SrLa2Ti3O9,La-O-Sr-Ti,La-O-Sr-Ti,A,1,False,0.023043555354187,0.973373923229362,0.9827785021977616,0.0377123616632824,0.0,0.6666666666666661,1.3866666666666667,0.605,2.6666666666666665,4.0,"[""La"", ""Sr""]","[0.6666666666666666, 0.3333333333333333]","[""Ti""]",[1.0],"{""Sr"": 0.3333333333333333, ""La"": 0.6666666666666666, ""Ti"": 1.0, ""O"": 3.0}"
mp-1516757,NaNdHf2O6,Hf-Na-Nd-O,Hf-Na-Nd-O,A,0,False,0.093536723749995,0.934989535313018,0.9199090589370016,0.0449999999999999,0.0,0.0,1.345,0.71,2.0,4.0,"[""Na"", ""Nd""]","[0.5, 0.5]","[""Hf""]",[1.0],"{""Na"": 0.5, ""Nd"": 0.5, ""Hf"": 1.0, ""O"": 3.0}"
mp-1519126,NaNdNb2O6,Na-Nb-Nd-O,Na-Nb-Nd-O,A,0,False,0.178150340500002,0.9670725095639544,0.9514745658613102,0.0449999999999999,0.0,1.0,1.345,0.64,2.0,5.0,"[""Na"", ""Nd""]","[0.5, 0.5]","[""Nb""]",[1.0],"{""Na"": 0.5, ""Nd"": 0.5, ""Nb"": 1.0, ""O"": 3.0}"
mp-1220984,NaNdTi2O6,Na-Nd-O-Ti,Na-Nd-O-Ti,A,1,False,0.011209146600011,0.9839540745688118,0.9680838475596374,0.0449999999999999,0.0,0.0,1.345,0.605,2.0,4.0,"[""Na"", ""Nd""]","[0.5, 0.5]","[""Ti""]",[1.0],"{""Na"": 0.5, ""Nd"": 0.5, ""Ti"": 1.0, ""O"": 3.0}"
mp-1518838,NaPrHf2O6,Hf-Na-O-Pr,Hf-Na-O-Pr,A,0,False,0.0603192485,0.934989535313018,0.9232602759094496,0.0349999999999999,0.0,0.0,1.355,0.71,2.0,4.0,"[""Na"", ""Pr""]","[0.5, 0.5]","[""Hf""]",[1.0],"{""Na"": 0.5, ""Pr"": 0.5, ""Hf"": 1.0, ""O"": 3.0}"
mp-1221009,NaPr3Mn4O12,Mn-Na-O-Pr,Mn-Na-O-Pr,A,1,False,0.012149213124992,0.9965442719313,1.002955861916152,0.0303108891324552,0.0,0.5,1.3375,0.53,2.5,4.0,"[""Na"", ""Pr""]","[0.25, 0.75]","[""Mn""]",[1.0],"{""Na"": 0.25, ""Pr"": 0.75, ""Mn"": 1.0, ""O"": 3.0}"
mp-1522162,NaPrNb2O6,Na-Nb-O-Pr,Na-Nb-O-Pr,A,0,False,0.159506611499999,0.9670725095639544,0.9549407755730088,0.0349999999999999,0.0,1.0,1.355,0.64,2.0,5.0,"[""Na"", ""Pr""]","[0.5, 0.5]","[""Nb""]",[1.0],"{""Na"": 0.5, ""Pr"": 0.5, ""Nb"": 1.0, ""O"": 3.0}"
mp-1220924,NaPrTi2O6,Na-O-Pr-Ti,Na-O-Pr-Ti,A,1,False,0.00998465097501,0.9839540745688118,0.9716105646727872,0.0349999999999999,0.0,0.0,1.355,0.605,2.0,4.0,"[""Na"", ""Pr""]","[0.5, 0.5]","[""Ti""]",[1.0],"{""Na"": 0.5, ""Pr"": 0.5, ""Ti"": 1.0, ""O"": 3.0}"
mp-1520589,NaPrZr2O6,Na-O-Pr-Zr,Na-O-Pr-Zr,A,0,False,0.194526067249997,0.9305792073162582,0.9189052746079897,0.0349999999999999,0.0,0.0,1.355,0.72,2.0,4.0,"[""Na"", ""Pr""]","[0.5, 0.5]","[""Zr""]",[1.0],"{""Na"": 0.5, ""Pr"": 0.5, ""Zr"": 1.0, ""O"": 3.0}"
mp-1221219,Na3SrTa4O12,Na-O-Sr-Ta,Na-O-Sr-Ta,A,1,True,0.0,0.9670725095639544,0.971405271703578,0.0216506350946109,0.0,0.25,1.4025,0.64,1.25,5.0,"[""Na"", ""Sr""]","[0.75, 0.25]","[""Ta""]",[1.0],"{""Na"": 0.75, ""Sr"": 0.25, ""Ta"": 1.0, ""O"": 3.0}"
mp-1220872,NaSr2Ta3O9,Na-O-Sr-Ta,Na-O-Sr-Ta,A,1,False,0.01804274205927,0.9844035581224484,0.9786265419362836,0.0235702260395516,0.0,0.6666666666666661,1.4233333333333331,0.64,1.6666666666666663,5.0,"[""Na"", ""Sr""]","[0.3333333333333333, 0.6666666666666666]","[""Ta""]",[1.0],"{""Na"": 0.3333333333333333, ""Sr"": 0.6666666666666666, ""Ta"": 1.0, ""O"": 3.0}"
mp-1218675,Sr4NdMn5O15,Mn-Nd-O-Sr,Mn-Nd-O-Sr,A,1,False,0.029888516933332,1.0405094603988574,1.030250916423094,0.0559999999999999,0.0,0.2000000000000001,1.412,0.53,2.2,4.0,"[""Nd"", ""Sr""]","[0.2, 0.8]","[""Mn""]",[1.0],"{""Sr"": 0.8, ""Nd"": 0.2, ""Mn"": 1.0, ""O"": 3.0}"
